interview__key;date_q;hh_02;settlement;members;memnal;weight;fdpurch;fdcons;fdout;Z1;nfdpurch;nonfdgif;durble;expend;monincome;totincome;nonmoninc;y1_3amd.1.00;y1_3amd.2.00;y1_3amd.3.00;y1_3amd.4.00;y1_3amd.6.00;y1_3amd.8.00;y1_3amd.9.00;y1_3amd.10.00;y1_3amd.13.00;y1_3amd.14.00;y1_3amd.15.00;y1_3amd.17.00;y1_3amd.18.00;y1_3amd.19.00;y1_3amd.23.00;y1_3amd.28.00;hhch_0_3_sum;hhch_4_5_sum;hhch_6_11_sum;hhch_12_17_sum;hheld_63_65_sum;hheld_66_70_sum;hheld_71_80_sum;hheld_over81_sum;hheld_over63_sum;headsex;headeduc;headmerstatus;headage;aec_r;poverty;pweight;ae_r;hous_01;hous_13;hous_16;hous_29_1n;hous_29_2n;hous_29_3n;hous_29_4n;hous_29_5n;hous_29_6n;hous_39;hous_44;soc_01;soc_05;hous_47_8
59-53-54-72;2019,11;3;1;4;4;91,064815;45081,84524;12858,41994;0;2785,411975;32285,11905;23800;0;114025,3842;27500;64158,41994;36658,41994;;;;;;;;;;;;;27500;;;;2;;;;;;;;;1;3;5;35;46837,45313;1;364,259247;2,825577;2;1;1;0;0;1;0;0;0;1;3;2;;1
59-54-50-01;2019,1;1;1;2;2;118,388889;84971,13095;0;6517,857143;2030,200875;84981,66667;30352,97587;41666,66667;248490,2973;300000;330352,9759;30352,97587;120000;180000;;;;;;;;;;;;;;;;;;;;;;;;1;6;1;58;109333,8359;1;236,777771;1,827663;1;1;1;0;0;1;0;0;0;1;2;2;;2
59-55-92-68;2019,12;7;2;6;6;259,527778;33936,30952;1072,026874;0;2616,863813;40595,2381;51069,44531;0;126673,0198;346000;398141,4722;52141,47219;280000;40000;;26000;;;;;;;;;;;;;;;2;;;;;;;1;5;1;58;39939,92969;2;1557,166626;4,266974;1;1;2;0;0;0;0;0;1;2;3;2;;
59-58-21-45;2019,05;4;2;3;3;192,157407;38172,91667;6165,375665;0;2788,659032;174445,8333;38400;0;257184,1257;270166,6667;314732,0423;44565,37567;185000;;16666,66667;68500;;;;;;;;;;;;;;;;;1;;;;1;1;4;1;63;93768,64844;1;576,472229;2,600731;1;1;1;0;0;1;0;0;0;2;2;2;;
59-59-03-61;2019,02;1;1;10;10;173,953704;35131,25;0;0;2771,415704;1390,47619;30500;0;67021,72619;85000;115500;30500;;;;50000;35000;;;;;;;;;;;;1;;2;;;;1;;1;1;0;3;79;14211,08106;3;1739,536987;6,7311;1;1;1;0;0;1;0;0;0;1;5;1;12;
59-59-87-19;2019,08;7;1;6;6;199,569444;39215,77381;0;0;3052,587658;41081,05952;57530,55469;0;137827,388;207000;264530,5547;57530,55469;147000;60000;;;;;;;;;;;;;;;;;2;;;;;;;1;3;1;61;38732,23438;2;1197,416626;4,266974;2;1;1;0;1;0;0;0;0;1;2;2;;1
59-60-23-41;2019,11;2;2;6;6;128,05314;90294,04762;52276,65904;0;2484,94628;82289,04762;53372,22266;0;278231,9769;245250;350898,8817;105648,8817;120000;;26250;49000;;;;;;;;;;;;50000;;;;2;;;1;;1;1;4;1;42;63769,71875;1;768,318848;4,511097;1;1;1;0;0;0;0;0;1;1;3;2;;
59-60-73-90;2019,02;8;2;5;5;126,657407;16642,26191;11148,30802;0;1045,540967;33534,22619;8890,277832;0;70215,07395;45458,33333;65496,91919;20038,58585;;;10458,33333;;35000;;;;;;;;;;;;;;1;2;;;;;;1;3;1;48;27215,81641;2;633,287048;3,807887;1;1;1;0;0;0;0;0;1;1;3;1;15;1
59-61-08-19;2019,07;11;2;8;7;99,796296;194536,3095;11684,53666;23681,54762;3207,25128;75222,61905;94816,67188;0;399941,6847;202083,3333;308584,5419;106501,2085;200000;;2083,333333;;;;;;;;;;;;;;1;1;;;;;;;;1;;1;55;74501,79688;1;698,574097;4,959743;1;1;1;0;0;0;0;0;1;6;4;2;;1
59-61-53-99;2019,09;1;1;1;1;173,953704;74260,11905;640,922619;0;3214,234154;7061,011905;68247,22266;0;150209,2762;78933,33333;147821,4786;68888,14528;;;;52600;18000;;;;;;8333,333333;;;;;;;;;;;;1;;1;2;5;3;71;136524,2188;1;173,953705;1;2;1;1;0;1;1;0;0;0;1;3;1;8;1
59-61-69-00;2019,02;10;2;6;6;40,74537;70284,22619;70284,66071;0;6872,113507;93794,04762;18034,72217;0;252397,6567;88333,33333;176652,7162;88319,38288;80000;;8333,333333;;;;;;;;;;;;;;;1;1;;;;;;;1;4;1;60;62970,71484;1;244,472229;4,266974;1;1;2;0;0;0;0;0;1;2;3;1;;2
59-64-43-96;2019,12;1;1;2;2;254,351852;53446,42857;7877,272329;0;7602,968732;59889,28571;90934,72217;37500;249647,7088;630000;728811,9945;98811,9945;310000;;;;;;;300000;;;;;20000;;;;;;;;;;;;;1;6;1;27;87081,61719;1;508,703705;1,827663;2;1;1;0;1;0;0;0;0;1;3;2;;1
59-68-79-18;2019,07;1;1;6;6;294,296296;103579,6131;0;0;1519,822998;87089,28571;128191,6719;0;318860,5707;350000;478191,6719;128191,6719;250000;100000;;;;;;;;;;;;;;;2;;;;;;;;;1;5;3;59;72223,59375;1;1765,777832;4,266974;2;1;1;;;1;;;;1;3;2;;
59-72-89-57;2019,04;11;2;1;1;99,796296;19944,64286;3114,896328;0;807,463456;10211,30952;18128,96847;0;51399,81718;52000;73243,8648;21243,8648;;;;43000;;;;;;;;;9000;;;;;;;;;;1;;1;2;2;3;78;52914,47266;1;99,796295;1;1;1;1;0;0;1;0;0;0;3;5;2;;1
59-77-69-45;2019,02;2;2;6;6;128,05314;40693,15476;9163,020833;0;4999,196429;22703,86905;37766,66699;0;110326,7116;264208,3333;311138,0212;46929,68783;150000;25000;71208,33333;;18000;;;;;;;;;;;;;;1;1;;;;;;1;3;1;58;39565,08203;2;768,318848;4,266974;1;1;1;0;0;0;0;0;1;2;2;1;;1
59-78-17-55;2019,08;11;2;5;5;99,796296;110955,6548;16246,71605;8690,47619;3146,702456;42757,14286;21676,78571;0;200326,7756;244000;281923,5018;37923,50177;218000;;;;;;;;;;;;26000;;;;1;1;;;;;;;;2;4;3;57;59546,85547;1;498,981476;3,557276;1;2;;0;0;0;0;0;1;4;3;2;;1
59-79-61-98;2019,04;10;2;2;2;40,74537;25024,62121;23402,28012;0;2749,048578;12028,40909;2200;0;62655,31042;91900;117502,2801;25602,28012;;;12500;61400;18000;;;;;;;;;;;;;;;;;;1;;1;2;3;3;78;41575,4375;2;81,490738;1,481947;1;1;1;0;0;1;0;0;0;5;4;2;;
59-79-76-43;2019,01;4;2;5;5;192,157407;25245,83333;5553,75744;0;7511,468268;98999,40476;27744,44434;0;157543,4399;206250;239548,2018;33298,20178;180000;;26250;;;;;;;;;;;;;;;;;;;;1;;1;2;2;3;79;58959,12891;1;960,787048;4,056056;1;1;1;0;0;0;0;0;1;2;3;2;;
59-79-88-08;2019,12;7;1;3;3;199,569444;124165,1786;40141,72397;0;6658,18508;91367,7381;23200;0;278874,6406;307550;370891,724;63341,72397;150000;80000;77550;;;;;;;;;;;;;;;;;;;;;;;1;5;1;61;78064,84375;1;598,708313;2,600731;1;1;1;0;0;0;0;0;1;2;3;2;;1
59-81-78-38;2019,12;10;2;6;6;40,74537;21986,90476;26788,39286;0;3025,086153;55005,21429;31971,11133;0;135751,6232;368125;426884,5042;58759,50419;105000;;263125;;;;;;;;;;;;;;;;2;;;;;;;1;3;1;61;46684,01563;1;244,472229;4,266974;1;1;1;0;0;0;0;0;1;2;3;2;;1
59-84-66-50;2019,06;10;2;4;3;40,74537;133268,4524;27458,17992;0;9262,066712;25311,01191;71625;0;257662,6442;329850;428933,1799;99083,17992;150000;;6250;25000;;;;;;;;;;148600;;;;;;;;;;;;1;;1;44;91727,91406;1;122,236115;2,601145;1;1;2;0;0;0;0;0;1;2;3;1;;2
59-84-71-89;2019,08;10;2;4;4;40,74537;39889,28571;4960,003163;0;2769,526013;30901,78571;24338,88867;0;100089,9633;90000;119298,8918;29298,89184;90000;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;54;40406,41406;2;162,981476;3,340352;1;1;1;0;0;1;0;0;0;2;2;2;;
59-88-74-39;2019,05;5;2;3;2;156,842593;23855,35714;1629,464286;0;5259,910714;9125;20900;0;55509,82143;175000;197529,4643;22529,46429;80000;;15000;;;;;;;;;;80000;;;;;;;;;;;;;2;5;3;58;67163,28125;1;313,685181;1,828099;1;1;1;0;0;0;0;0;1;2;2;2;;
59-89-70-26;2019,06;1;1;2;2;164,703704;47580,35714;0;0;4101,024133;51056,54762;51594,44336;0;150231,3481;170700;222294,4434;51594,44336;90000;;;;;;;;;;;;;80700;;;;;;;;;;;;2;3;4;51;89375,88281;1;329,40741;1,827663;2;1;1;0;1;0;0;0;0;1;2;2;;1
59-90-36-57;2019,01;1;1;1;1;247,472222;29069,64286;2847,112357;0;1861,088323;217,261905;21843,88892;0;53977,90604;43125;67816,00127;24691,00127;;;;41000;2125;;;;;;;;;;;;;;;;;;1;;1;2;3;2;75;61318,00781;1;247,472229;1;1;1;1;0;0;1;0;0;0;1;3;1;10;2
59-90-63-73;2019,03;6;1;4;4;156,330247;20487,79762;32997,04575;0;2601,107799;14404,46429;22652,77777;8333,333333;98875,41876;166000;221649,8235;55649,82352;130000;;;;29000;;;;;;;;7000;;;;;;2;;;;;;;1;5;1;33;63988,52344;1;625,320984;1,97493;2;1;1;0;0;1;0;0;0;1;2;1;11;1
59-93-00-76;2019,04;5;2;3;3;156,842593;30742,55952;10749,03274;0;3819,464286;29233,63095;22600;0;93325,22321;100000;133349,0327;33349,03274;80000;;20000;;;;;;;;;;;;;;;;;;1;;;;1;1;3;1;63;71542,84375;1;470,527771;2,600731;1;1;1;0;0;1;0;1;0;2;3;2;;
59-97-44-97;2019,05;4;2;4;4;192,157407;25506,54762;0;0;581,933963;0;19094,44434;0;44600,99196;65000;84094,44434;19094,44434;;;;36000;29000;;;;;;;;;;;;1;1;;;;;;1;1;2;1;3;90;22001,5332;3;768,629639;2,825577;1;1;1;0;0;0;0;0;0;2;4;1;5;1
59-99-47-86;2019,08;1;1;2;2;92,657407;15708,03571;0;0;1401,880551;8929,464286;66836,10938;0;91473,60938;157500;224336,1094;66836,10938;100000;;;57500;;;;;;;;;;;;;;;;;;1;;;1;1;5;3;67;41411,72656;2;185,314819;1,827663;3;1;1;0;1;0;0;0;0;1;4;2;;2
60-00-64-60;2019,08;1;1;1;1;164,703704;37890,47619;1086,309524;0;1605,206927;19184,22619;9120,833374;0;67281,84528;117500;127707,1429;10207,1429;60000;;;47500;;;;;;;;10000;;;;;;;;;;1;;;1;1;3;3;67;86242,6875;1;164,703705;1;2;1;1;0;1;1;0;0;0;1;3;2;;2
60-00-80-33;2019,06;10;1;6;4;51,435185;139873,2143;0;0;13321,70997;96620,65476;23400;0;259893,869;173000;196400;23400;100000;;;73000;;;;;;;;;;;;;;;;;;;1;;1;1;6;1;56;74365,14063;1;205,740738;3,341148;1;1;1;0;0;1;0;0;0;2;2;2;;1
60-01-15-89;2019,04;7;2;2;2;259,527778;43235,11905;21117,85717;0;5904,792332;33535,41667;17300;0;115188,3929;124000;162417,8572;38417,85717;;100000;24000;;;;;;;;;;;;;;;;;;1;;;;1;1;2;2;32;74490,17188;1;519,055542;1,827663;1;1;1;0;0;1;0;1;0;2;4;2;;
60-01-82-11;2019,03;6;1;1;1;156,330247;16070,13889;4866,666667;0;5217,303237;58501,38889;19209,72223;0;98647,91667;37150;61226,3889;24076,3889;;;;;;;;;;;;;;37150;;;;;;;;;;;;1;3;4;58;192736,7813;1;156,330246;0,47878;2;1;1;0;0;1;0;0;0;1;3;2;;1
60-03-37-25;2019,03;7;2;2;2;259,527778;12840,17857;27351,931;0;4711,324405;29343,45238;66069,44531;0;135605,0073;148925;242346,3763;93421,37632;;;74625;;;;;;;;;;;74300;;;;;;;;;;;;1;5;1;57;105292,5156;1;519,055542;1,827663;1;1;1;0;0;1;0;0;1;2;2;2;;1
60-03-64-21;2019,01;1;1;2;2;164,703704;40562,79762;0;0;1954,793009;62354,16667;19220,83337;0;122137,7977;24500;43720,83337;19220,83337;;;;;24500;;;;;;;;;;;;;;1;;;;;;;2;3;2;36;45769,83203;1;329,40741;1,546005;2;1;1;0;0;1;0;0;0;1;3;1;6;1
60-06-17-41;2019,06;4;1;2;1;109,824074;34110,11905;0;0;4057,288476;0;10525;0;44635,11905;56000;66525;10525;56000;;;;;;;;;;;;;;;;;;;;;;;;;2;;3;74;57739,75;1;109,824074;1,000477;2;1;1;0;0;1;0;0;0;1;3;2;;1
60-09-24-96;2019,05;1;1;6;6;21,481481;76106,84524;0;0;4158,804219;4692,857143;91502,78125;0;172302,4836;114500;206002,7813;91502,78125;60000;;;25500;29000;;;;;;;;;;;;;;1;1;;;;;;1;3;1;54;40107,27344;2;128,888885;4,511097;2;1;1;0;0;1;0;0;0;1;4;1;5;1
60-09-77-37;2019,06;7;1;2;2;199,569444;45212,20238;738,690476;4779,761905;4968,683202;19292,85714;14969,44434;0;84992,95624;177160;192868,1348;15708,13481;60000;;;28000;;;;;;;;;;89160;;;;;;;1;;;;1;2;4;3;64;65633,69531;1;399,138885;1,827663;2;1;1;0;1;1;0;0;0;1;3;2;;1
60-11-48-68;2019,04;6;2;1;1;146,666667;18771,42857;144,841266;0;2637,255355;22208,33333;400;0;41524,60317;46800;47344,84127;544,841266;;;;28800;18000;;;;;;;;;;;;;;;;;;;;;2;2;2;58;48101,54297;1;146,666672;1;1;3;;1;0;1;0;0;0;4;4;1;20;1
60-12-79-86;2019,02;6;1;2;2;156,330247;13665,77381;7233,191969;0;4719,411371;18063,39286;11233,3335;0;50195,69213;45000;63466,52547;18466,52547;;;;35000;;;;;;;;;10000;;;;;;;;;1;;;1;1;2;5;66;46999,91016;1;312,660492;1,827663;2;1;1;0;0;0;0;0;1;2;5;2;;2
60-13-48-62;2019,06;1;1;5;5;326,87963;83472,02381;0;12927,08333;17495,92547;70566,66667;32527,77783;74069,375;273562,9266;120000;152527,7778;32527,77783;120000;;;;;;;;;;;;;;;;;;1;;;;;;;2;5;4;54;52814,55078;1;1634,398193;3,807887;1;1;1;0;0;1;0;0;0;1;3;2;;2
60-18-45-77;2019,1;7;1;6;6;199,569444;32589,28571;3596,770833;0;2084,297277;3975,892857;164583,3359;0;204745,2853;202000;370180,1068;168180,1068;132000;;;70000;;;;;;;;;;;;;;;2;;1;;1;;2;1;6;1;71;57633,99219;1;1197,416626;4,266974;2;1;1;0;1;1;0;0;0;1;3;2;;
60-18-63-76;2019,06;1;1;3;3;294,296296;97607,08333;1175,322721;0;5426,717271;53077,08333;39500;0;191359,4894;111450;152125,3227;40675,32272;;;;;;;;;;;;;;111450;;;1;1;;;;;;;;2;6;4;28;111075,8047;1;882,888916;1,540475;2;1;1;;;1;;;;1;3;2;;
60-19-74-73;2019,04;1;1;3;3;164,703704;63462,20238;33744,18791;0;4252,951043;24246,42857;209488,0926;0;330940,9115;275000;518232,2805;243232,2805;;;;230000;;;;;;;;;45000;;;;;;;;1;1;;1;3;1;6;1;68;123685,625;1;494,111115;2,600731;2;1;1;0;0;0;0;0;0;1;2;2;;1
60-20-36-13;2019,11;3;2;3;3;222,138889;13622,32143;0;0;1820,993358;16881,25;56083,33203;0;86586,90346;110000;166083,332;56083,33203;;110000;;;;;;;;;;;;;;;;;;1;;;;;;1;3;1;55;53974,10938;1;666,416687;2,600731;1;1;1;0;0;0;0;0;1;2;3;2;;1
60-25-17-99;2019,07;7;2;7;6;259,527778;46494,04762;6550,360306;0;2114,427997;16055,65476;20833,33337;0;89933,39606;236541,6667;263925,3603;27383,69368;120000;;46541,66667;70000;;;;;;;;;;;;;;;1;1;;1;;;1;1;5;3;67;24499,80273;2;1557,166626;4,511477;1;1;1;0;0;0;0;0;1;1;3;2;;
60-26-79-49;2019,09;3;2;4;4;222,138889;61767,55952;20978,76629;0;4587,03388;38681,54762;24341,66675;0;145769,5402;267033,3333;312353,7664;45320,43304;;200000;67033,33333;;;;;;;;;;;;;;;;;;;;;;;1;3;1;49;49865,3125;1;888,555542;3,340352;1;1;1;0;0;0;0;0;1;2;4;2;;1
60-30-16-61;2019,08;9;2;1;1;117,314815;53055,35714;2302,97619;0;1970,215043;2500;10500;22083,33333;90441,66667;78000;90802,97619;12802,97619;;20000;58000;;;;;;;;;;;;;;;;;;;;;;;1;5;2;55;77490,19531;1;117,314812;1;1;1;1;0;0;0;0;0;1;5;3;2;;
60-30-73-32;2019,03;5;2;4;4;156,842593;12166,66667;29396,46684;0;6409,22619;45407,7381;21700;0;108670,8716;184375;235471,4668;51096,46684;;;184375;;;;;;;;;;;;;;;;;;;;;;;1;3;1;50;50105,39453;1;627,370361;3,340352;1;1;1;0;0;0;0;0;1;2;3;2;;
60-39-82-65;2019,12;11;1;2;2;150,777778;91662,79762;0;6517,857143;2483,931224;37868,75;19550;0;155599,4048;118000;137550;19550;80000;;;28000;;;;;;;;;10000;;;;;;;;;;;;;2;2;4;57;84715,85938;1;301,555542;1,827663;2;1;1;0;0;1;0;0;0;3;3;2;;
60-39-90-59;2019,06;10;2;5;5;40,74537;34631,54762;3558,088663;0;3872,118351;21517,85714;19600;0;79307,49343;41000;64158,08866;23158,08866;;;;41000;;;;;;;;;;;;;;;;1;;;;1;1;2;2;3;81;37128,79297;2;203,726852;3,807887;1;1;1;0;0;0;0;0;1;1;3;2;;1
60-43-59-26;2019,03;8;1;5;4;185,768519;36934,52381;0;0;4793,686411;24584,22619;18800;0;80318,75;55000;73800;18800;55000;;;;;;;;;;;;;;;;;;2;;;;;;;1;5;3;61;42449,60156;2;743,074097;2,825985;4;1;1;0;0;0;0;0;1;1;5;2;;2
60-45-74-30;2019,12;1;1;4;4;310,212963;65721,72619;0;10537,20238;3844,33778;35305,05952;24700;0;136263,9881;310000;334700;24700;220000;;;90000;;;;;;;;;;;;;;;;;1;1;;;2;1;3;1;67;48353,35938;1;1240,851807;3,340352;1;1;1;0;0;1;0;0;0;1;3;2;;
60-48-72-21;2019,03;1;1;5;5;92,657407;48101,78571;0;2824,404762;7888,718772;47319,64286;116356,9453;0;214602,7786;391000;507356,9453;116356,9453;340000;;;46000;;;;;5000;;;;;;;;;;;1;;1;;;1;2;3;3;69;64818,89453;1;463,287048;4,056056;2;1;1;0;0;1;0;0;0;1;3;2;;2
60-49-46-98;2019,01;9;1;1;1;117,453704;45299,10714;0;0;1228,519512;6604,761905;15840,27783;0;67744,14688;111000;126840,2778;15840,27783;;;;41000;;;;;;;;;70000;;;;;;;;;;1;;1;2;3;3;77;79225,1875;1;117,453705;1;2;1;1;0;1;0;0;0;0;1;2;2;;3
60-49-68-24;2019,07;1;1;6;6;21,481481;91749,70238;0;0;5169,822998;9581,25;42813,88892;0;144144,8413;158000;200813,8889;42813,88892;110000;;;48000;;;;;;;;;;;;;;;1;1;;;1;;1;2;5;3;71;38861,82422;2;128,888885;4,511097;2;1;1;0;1;0;0;0;0;1;3;2;;1
60-52-74-30;2019,11;1;1;2;2;118,388889;84949,40476;1846,72619;0;4413,03942;37195,2381;71566,66406;0;195558,0331;848000;921413,3903;73413,39025;151000;;;97000;;;;;;600000;;;;;;;;;;;1;1;;;2;1;6;1;70;112769,2891;1;236,777771;1,827663;2;1;1;0;0;1;0;0;0;1;3;2;;1
60-54-16-25;2019,12;2;2;6;6;128,05314;150671,131;42500,51778;0;4538,07128;76376,4881;62777,77734;0;332325,9142;504916,6667;610194,9618;105278,2951;450000;;22916,66667;32000;;;;;;;;;;;;;1;1;;;;;;;;1;5;1;57;61116,49219;1;768,318848;4,266974;1;1;1;0;0;1;0;0;0;2;2;2;;1
60-54-62-22;2019,01;8;1;5;5;185,768519;47254,46429;0;0;4828,15204;41467,26191;27477,77734;0;116199,5035;30000;57477,77734;27477,77734;;;;;30000;;;;;;;;;;;;;1;1;;;;;;;2;3;3;61;42436,875;2;928,84259;3,557276;1;1;1;0;0;0;0;0;1;1;3;1;4;2
60-56-10-32;2019,05;1;1;5;5;164,703704;72508,9881;0;4345,238095;3949,508582;49361,90476;50369,44434;0;176585,5753;222000;272369,4443;50369,44434;180000;;;42000;;;;;;;;;;;;;;1;1;;;;1;;1;2;3;3;78;52548,60938;1;823,518494;3,557276;2;1;1;0;0;1;0;0;0;1;2;2;;
60-57-62-21;2019,05;7;2;3;3;259,527778;82320,53571;24213,83934;0;8331,511248;89976,19048;169722,2188;0;366232,7843;226250;420186,0581;193936,0581;220000;;6250;;;;;;;;;;;;;;;;;;;;;;;1;6;1;62;144750,2656;1;778,583313;2,600731;1;1;1;0;0;0;0;0;1;2;2;2;;1
60-60-14-80;2019,04;1;1;1;1;164,703704;34783,63095;15239,99148;0;1605,115509;20205,35714;18016,66675;0;88245,64632;86150;119406,6582;33256,65823;;;;34000;;;;;;;;;;52150;;;;;;;;1;;;1;2;5;3;69;97002,86719;1;164,703705;1;2;1;1;0;0;0;0;0;0;1;2;2;;2
60-64-24-73;2019,06;6;1;1;1;156,330247;24811,30952;0;0;2203,113304;24007,44048;25408,33301;0;74227,08301;57000;82408,33301;25408,33301;;;;39000;18000;;;;;;;;;;;;;;;;;;1;;1;2;5;3;76;68707,6875;1;156,330246;1;4;1;1;0;1;0;0;0;0;1;4;1;30;1
60-67-36-79;2019,09;7;2;2;2;259,527778;21617,55952;233,194455;0;3026,927995;10276,4881;34611,11133;0;66738,3534;48000;82844,30578;34844,30578;;;;33000;;;;;;;;;;15000;;;;;;;;1;;;1;1;3;1;68;65823,07031;1;519,055542;1,827663;2;1;1;0;0;1;0;0;0;2;2;2;;1
60-71-25-87;2019,04;5;1;5;3;192,638889;43017,85714;26614,14881;0;3091,636905;36934,52381;11400;0;117966,5298;34666,66667;72680,81548;38014,14881;;;34666,66667;;;;;;;;;;;;;;;;;;;;;;;1;3;1;54;46536,51172;1;577,916687;2,601558;1;1;3;0;0;1;0;0;0;2;3;2;;
60-76-57-19;2019,12;5;2;3;2;156,842593;4779,761905;6637,35119;0;3117,253181;9236,607143;63374,99902;0;84028,71926;184850;254862,3502;70012,35021;;;6250;30000;;;;;;;;;;148600;;;;;;;;;;;;1;;1;61;125213,2188;1;313,685181;1,828099;1;1;1;0;0;0;0;0;1;2;3;2;;1
60-77-33-24;2019,06;7;2;3;3;259,527778;101157,1429;0;0;5361,63757;41333,45238;19450;0;161940,5952;130000;149450;19450;130000;;;;;;;;;;;;;;;;;;1;;;;;;;1;3;1;50;77382,28906;1;778,583313;2,334661;1;1;1;0;0;0;0;0;1;2;3;2;;1
60-83-99-18;2019,02;5;2;4;4;156,842593;0;0;0;6742,723214;0;23900;0;23900;325000;348900;23900;325000;;;;;;;;;;;;;;;;;;;1;;;;;;1;3;1;54;43259,60156;2;627,370361;3,084571;1;1;1;0;0;0;0;0;1;2;3;2;;
60-86-01-76;2019,02;5;2;5;5;156,842593;46494,04762;706,10119;0;3970,46131;6083,333333;22000;0;75283,48214;120000;142706,1012;22706,10119;90000;;;30000;;;;;;;;;;;;;;;;;;;;1;1;2;1;3;91;26250,49023;2;784,212952;4,056056;1;1;1;0;0;0;0;0;1;2;3;2;;
60-86-63-24;2019,12;6;1;5;2;156,330247;77258,33333;0;2933,035714;1449,229293;11866,07143;42608,33301;10833,33333;145499,1068;62150;104758,333;42608,33301;;;;;20000;;;;5000;;;;;37150;;;;;;;;;;;;1;;1;56;63362,19141;1;312,660492;1,82897;2;1;1;0;0;0;0;0;1;1;4;1;17;1
60-86-79-07;2019,09;4;1;3;2;109,824074;64200,89286;0;0;1005,037477;23290,47619;89636,11719;0;177127,4862;367000;456636,1172;89636,11719;;240000;;27000;;;;;;;;;;100000;;;;;;;;;;;;1;6;1;59;96410,54688;1;219,648148;1,828099;1;1;1;0;0;1;0;0;0;1;3;2;;1
60-90-74-65;2019,04;10;1;6;6;51,435185;88708,03571;0;2498,511905;7000,494598;49492,26191;15100;0;155798,8095;46000;61100;15100;;;;;46000;;;;;;;;;;;;1;;3;;;;;;;1;3;1;37;40981,03906;2;308,611115;3,77224;2;1;1;0;0;0;0;0;0;1;3;1;11;1
60-92-40-10;2019,02;4;1;4;4;109,824074;23725;0;8255,952381;2975,352402;41040,77381;29700;0;102721,7262;100000;129700;29700;100000;;;;;;;;;;;;;;;;;;;2;;;;;;1;3;1;39;68885,55469;1;439,296295;3,084571;1;1;1;0;0;0;0;0;1;2;3;2;;
60-93-94-16;2019,08;1;1;3;3;326,87963;43713,09524;325,892857;6517,857143;2372,188546;71587,79762;15600;0;137744,6429;164000;179925,8929;15925,89286;164000;;;;;;;;;;;;;;;;;;;;;;;;;2;3;3;53;61676,38672;1;980,638916;2,600731;1;1;1;0;0;1;0;0;;1;3;2;;1
60-95-16-95;2019,11;1;1;5;4;294,296296;42300,89286;3012,422076;0;389,873494;25680,35714;25266,66667;0;96260,33875;180000;208279,0887;28279,08875;180000;;;;;;;;;;;;;;;;1;;1;;;;;;;1;3;1;45;43071,87109;2;1177,185181;2,825985;2;1;1;;;1;;;;1;3;2;;1
60-96-86-32;2019,05;1;1;5;5;24,027778;80712,79762;10428,57165;0;3509,465364;54837,5;73611,11133;12491,66667;232081,6473;369000;453039,683;84039,68297;180000;150000;;39000;;;;;;;;;;;;;;;1;1;;;1;;1;2;5;3;73;58372,08594;1;120,138885;3,807887;1;1;1;0;1;1;0;0;0;1;3;2;;
60-96-88-51;2019,06;10;2;6;6;40,74537;9450,892857;35108,71936;0;4017,556025;39665,17857;39738,88867;0;123963,6795;252916,6667;327764,2747;74847,60803;120000;;67916,66667;65000;;;;;;;;;;;;;2;;;;;;;1;1;2;3;3;83;39551,70313;2;244,472229;4,266974;1;1;1;0;0;0;0;0;1;1;2;2;;1
60-97-58-62;2019,06;10;2;7;7;40,74537;32589,28571;9716,04913;0;5451,484597;39450,89286;37500;0;119256,2277;309750;356966,0491;47216,04913;253000;;6250;50500;;;;;;;;;;;;;1;;;2;;;;;;2;3;1;56;33522,33984;2;285,21759;5,198222;1;1;1;0;0;0;0;0;1;1;3;2;;
60-97-63-41;2019,09;1;1;5;5;247,472222;66338,75;1064,583333;0;3395,366781;553583,3333;49970,83301;11666,66667;682624,1663;210000;261035,4163;51035,41634;210000;;;;;;;;;;;;;;;;;1;1;1;;;;;;1;5;1;43;61107,24609;1;1237,361084;2,465987;1;1;1;0;0;0;0;0;1;1;4;2;;1
61-00-77-07;2019,02;7;1;3;2;199,569444;88447,32143;543,154762;0;5561,820558;72196,13095;63711,11133;0;224897,7185;380050;444304,2661;64254,26609;120000;;;;;;;;;;;;;260050;;;;;;;;;;;;1;;1;55;135251,1875;1;399,138885;1,828099;2;1;1;0;1;1;0;0;0;1;3;2;;2
61-01-42-99;2019,01;1;1;3;3;164,703704;46819,94048;0;16511,90476;2379,780142;153712,7976;89400;0;306444,6429;300000;389400;89400;;300000;;;;;;;;;;;;;;;1;;;;;;;;;1;6;1;27;89861,26563;1;494,111115;2,334661;2;1;1;0;0;1;0;0;0;1;3;2;;2
61-03-55-01;2019,01;1;1;2;2;164,703704;35413,69048;0;2607,142857;2028,902166;99766,66667;29700;0;167487,5;170000;199700;29700;100000;;;;;;;;;;;;70000;;;;;;;1;;;;;;2;3;4;37;71781,42969;1;329,40741;1,827663;2;1;1;0;0;1;0;0;0;1;3;2;;1
61-06-70-82;2019,04;1;1;3;3;118,388889;67481,54762;3258,928571;0;2403,465149;18684,52381;78955,55469;0;168380,5547;411000;493214,4833;82214,48326;124000;;;137000;;;;;;;;;;150000;;;;;;;;2;;;2;1;5;1;68;70715,30469;1;355,166656;2,600731;2;1;1;0;0;0;0;0;0;1;3;2;;1
